6.513132095336914,-5.48906135559082,0.0,0.0,0.0,-0.004799240006119874,0.9999884835813678,vessel-obj6,True
7.61183500289917,-2.595266580581665,0.0,0.0,0.0,0.009074520569167986,0.9999588256905579,box-pipes-obj7,True
2.546211004257202,-1.7059051990509033,0.0,0.0,0.0,-0.7036915348044236,0.7105056114096459,vessel-obj5,True
-0.30445364117622375,-6.4706220626831055,0.0,0.0,0.0,0.0038121611211711162,0.9999927336873935,vessel-obj4,True
2.3570947647094727,-8.124214172363281,0.0,0.0,0.0,0.7105738805478979,0.7036225979053697,vessel-obj4-2,True
-0.5821393728256226,-3.5115349292755127,0.0,0.0,0.0,0.006058525948241191,0.9999816469632503,vessel-obj5-2,True
-0.03544868156313896,-5.020480632781982,0.0,0.0,0.0,0.9999884844191186,0.004799065445918397,waypoint,False
-0.5453185439109802,-4.9900994300842285,0.0,0.0,0.0,0.009888872444140061,0.9999511039054777,pipe-obj11,True
5.874478340148926,-3.491962432861328,0.0,0.0,0.0,-0.9994598886053777,0.03286230468068178,pipe-obj9,True
5.855508804321289,-6.34856653213501,0.0,0.0,0.0,-0.9999842856901211,0.005606101392081392,pipe-obj10,True
-3.8132834434509277,-7.6300225257873535,0.0,0.0,0.0,0.994908133807677,0.10078593792452216,pipe-obj8,True
-6.694038391113281,-5.239445686340332,0.0,0.0,0.0,-0.743970297461366,0.6682126880681378,toggle-vessel-obj1,True
-7.608221530914307,3.3208255767822266,0.0,0.0,0.0,-0.9999843384414265,0.005596684005948463,switch-obj16,True
0.17592404782772064,0.21875707805156708,0.0,0.0,0.0,0.7045207649273002,0.7096833743200216,wall-obj14,True
-3.381991147994995,3.8018927574157715,0.0,0.0,0.0,-0.0002874042217168714,0.9999999586994058,wall-obj13,True
0.47983938455581665,7.239800930023193,0.0,0.0,0.0,-0.703136161314427,0.7110552289745236,wall-obj15,True
4.361365795135498,4.347860813140869,0.0,0.0,0.0,0.999958463595644,0.009114333954766771,wall-obj12,True
1.5060231685638428,2.0962138175964355,0.0,0.0,0.0,0.7110553435299353,0.7031360454688166,vessel-obj3,True
-0.6604978442192078,2.0719447135925293,0.0,0.0,0.0,0.7022202931710303,0.7119597319081973,vessel-obj2,True
-0.5661982893943787,5.032551288604736,0.0,0.0,0.0,-0.7144992345205516,0.6996362225253533,vessel-obj2-2,True
1.4204607009887695,5.208882808685303,0.0,0.0,0.0,-0.7120481141160601,0.7021306738661702,vessel-obj3-2,True
-0.12183189392089844,-0.025977134704589844,0.0,0.0,0.0,0.005672308466050482,0.9999839123289264,waypoint,False